UniqueID,Yearplanted,RowTree,Collector,Population,Status,Current.name,FieldID,Status.1,Observations,TaxonoriginalDN,Section,Regeneration.Strategy,AICorrected,MAT,MAP,Drought2019Scale.mean,Drought2019Scale.sd,Drought2019Scale.l,Drought2020Scale.mean,Drought2020Scale.sd,Drought2020Scale.l,AridityClass,Victoria ,Anne,Sampled.ANU,Threatened NSW,Final
1095,1995,R65/T17,,"Cape Arid, WA",,Eucalyptus occidentalis,,,,Eucalyptus occidentalis,Glandulosae' ms,Combination,0.287,16.25833321,510,0,,,0.25,,,Arid,X,,,,x
1095,1995,R65/T18,,"Cape Arid, WA",,Eucalyptus occidentalis,,,,Eucalyptus occidentalis,Glandulosae' ms,Combination,0.287,16.25833321,510,0,,,0.25,,,Arid,X,,,,x
1137,1995,R70/T37,,"Two Peoples Bay, WA",,Eucalyptus megacarpa,,,,Eucalyptus megacarpa,Frutices' ms,Combination,0.5402,15.32499981,785,2.5,,,2,,,DrySubhumid,X,,,,x
1137,1995,R70/T38,,"Two Peoples Bay, WA",,Eucalyptus megacarpa,,,,Eucalyptus megacarpa,Frutices' ms,Combination,0.5402,15.32499981,785,2.5,,,2,,,DrySubhumid,X,,,,x
1732,2000,R193/T01,D.Nicolle,"Stratford, Vic",Alive,Eucalyptus globoidea,CCA3890,OK,,Eucalyptus globoidea,Eucalyptus,Combination,0.4626,14.21666622,665,0.333333333,,3,1,0,3,Semiarid,,,,,
1732,2000,R193/T02,D.Nicolle,"Stratford, Vic",Alive,Eucalyptus globoidea,CCA3891,OK,,Eucalyptus globoidea,Eucalyptus,Combination,0.4626,14.21666622,665,0.333333333,,3,1,0,3,Semiarid,,,,,
1732,2000,R193/T04,D.Nicolle,"Stratford, Vic",Alive,Eucalyptus globoidea,CCA3892,OK,,Eucalyptus globoidea,Eucalyptus,Combination,0.4626,14.21666622,665,0.333333333,,3,1,0,3,Semiarid,,,,,
1137,1995,R70/T40,,"Two Peoples Bay, WA",,Eucalyptus megacarpa,,,,Eucalyptus megacarpa,Frutices' ms,Combination,0.5402,15.32499981,785,2.5,,,2,,,DrySubhumid,X,,,,x
177,1996,R085/T05,,"Lucky Bay, WA",,Eucalyptus notactites,CCA1446,OK,,Eucalyptus notactites,Bisectae,Lignotuber,0.4151,16.20833397,715,0.5,0.577350269,4,0.25,0.5,4,Semiarid,X,,,,x
177,1996,R085/T06,,"Lucky Bay, WA",,Eucalyptus notactites,CCA1447,OK,,Eucalyptus notactites,Bisectae,Lignotuber,0.4151,16.20833397,715,0.5,0.577350269,4,0.25,0.5,4,Semiarid,X,,,,x
177,1996,R085/T07,,"Lucky Bay, WA",,Eucalyptus notactites,CCA1448,OK,,Eucalyptus notactites,Bisectae,Lignotuber,0.4151,16.20833397,715,0.5,0.577350269,4,0.25,0.5,4,Semiarid,X,,,,x
177,1996,R085/T08,,"Lucky Bay, WA",,Eucalyptus notactites,CCA1449,OK,,Eucalyptus notactites,Bisectae,Lignotuber,0.4151,16.20833397,715,0.5,0.577350269,4,0.25,0.5,4,Semiarid,X,,,,x
214,1996,R085/T17,,"Beaufort Inlet, WA",,Eucalyptus astringens subsp. redacta,CCA1454,OK,,Eucalyptus astringens subsp. redacta,Glandulosae' ms,Seeder,0.3299,16.05833244,519,0,0,3,0,3,0,Semiarid,X,,,,x
214,1996,R085/T18,,"Beaufort Inlet, WA",,Eucalyptus astringens subsp. redacta,CCA1455,OK,,Eucalyptus astringens subsp. redacta,Glandulosae' ms,Seeder,0.3299,16.05833244,519,0,0,3,0,3,0,Semiarid,X,,,,x
1735,1997,R144/T21,D.Nicolle,"Metung, Vic",Alive,Eucalyptus pseudoglobulus,CCA3104,OK,,Eucalyptus pseudoglobulus,Maidenaria,Combination,0.4895,14.57083321,709,2.5,1.290994449,4,2.333333333,1.154700538,4,Semiarid,X,,,,
1735,1997,R144/T20,D.Nicolle,"Metung, Vic",Alive,Eucalyptus pseudoglobulus,CCA3103,OK,,Eucalyptus pseudoglobulus,Maidenaria,Combination,0.4895,14.57083321,709,2.5,1.290994449,4,2.333333333,1.154700538,4,Semiarid,X,,,,
1735,1997,R144/T22,D.Nicolle,"Metung, Vic",Alive,Eucalyptus pseudoglobulus,CCA3105,Dead,,Eucalyptus pseudoglobulus,Maidenaria,Combination,0.4895,14.57083321,709,2.5,1.290994449,4,2.333333333,1.154700538,4,Semiarid,X,,,,
1735,1997,R144/T23,D.Nicolle,"Metung, Vic",Alive,Eucalyptus pseudoglobulus,CCA3106,OK,Small,Eucalyptus pseudoglobulus,Maidenaria,Combination,0.4895,14.57083321,709,2.5,1.290994449,4,2.333333333,1.154700538,4,Semiarid,X,,,,
214,1996,R085/T19,,"Beaufort Inlet, WA",,Eucalyptus astringens subsp. redacta,CCA1456,OK,,Eucalyptus astringens subsp. redacta,Glandulosae' ms,Seeder,0.3299,16.05833244,519,0,0,3,0,3,0,Semiarid,X,,,,x
1355,1996,R086/T16,D.Nicolle,"Palmer River, NT",Alive,Eucalyptus coolabah,CCA1478,OK,,Eucalyptus coolabah,Adnataria,Combination,0.0964,21.85416603,282,0,0,3,0,0,3,Arid,X,x,x,,x
1355,1996,R086/T17,D.Nicolle,"Palmer River, NT",Alive,Eucalyptus coolabah,CCA1479,OK,,Eucalyptus coolabah,Adnataria,Combination,0.0964,21.85416603,282,0,0,3,0,0,3,Arid,X,x,,,x
1355,1996,R086/T18,D.Nicolle,"Palmer River, NT",Alive,Eucalyptus coolabah,CCA1480,OK,Small,Eucalyptus coolabah,Adnataria,Combination,0.0964,21.85416603,282,0,0,3,0,0,3,Arid,X,x,,,x
1330,1996,R087/T06,D.Nicolle,"Mount Isa 1, Qld",Alive,Eucalyptus melanophloia subsp. nana,CCA1494,Only genomics,,Eucalyptus melanophloia subsp. nana,Adnataria,Combination,0.1494,24.1875,436,0,0,4,0,0,4,Arid,X,x,,,x
1330,1996,R087/T07,D.Nicolle,"Mount Isa 1, Qld",Alive,Eucalyptus melanophloia subsp. nana,CCA1495,OK,,Eucalyptus melanophloia subsp. nana,Adnataria,Combination,0.1494,24.1875,436,0,0,4,0,0,4,Arid,X,x,,,x
1330,1996,R087/T08,D.Nicolle,"Mount Isa 1, Qld",Alive,Eucalyptus melanophloia subsp. nana,CCA1496,OK,,Eucalyptus melanophloia subsp. nana,Adnataria,Combination,0.1494,24.1875,436,0,0,4,0,0,4,Arid,X,x,,,x
1747,2004,R262/T03,,,,Eucalyptus conspicua,CCA4973,OK,,Eucalyptus conspicua,Maidenaria,Combination,0.6903,14.64999962,902,0.75,0.957427108,4,1.5,1.290994449,4,DrySubhumid,X,,,,
1747,2004,R262/T04,,,,Eucalyptus conspicua,CCA4974,OK,,Eucalyptus conspicua,Maidenaria,Combination,0.6903,14.64999962,902,0.75,0.957427108,4,1.5,1.290994449,4,DrySubhumid,X,,,,
1747,2004,R262/T01,,,,Eucalyptus conspicua,CCA4971,Dead,,Eucalyptus conspicua,Maidenaria,Combination,0.6903,14.64999962,902,0.75,0.957427108,4,1.5,1.290994449,4,DrySubhumid,X,,,,
1747,2004,R262/T02,,,,Eucalyptus conspicua,CCA4972,OK,,Eucalyptus conspicua,Maidenaria,Combination,0.6903,14.64999962,902,0.75,0.957427108,4,1.5,1.290994449,4,DrySubhumid,X,,,,
1330,1996,R087/T09,D.Nicolle,"Mount Isa 1, Qld",Alive,Eucalyptus melanophloia subsp. nana,CCA1497,OK,,Eucalyptus melanophloia subsp. nana,Adnataria,Combination,0.1494,24.1875,436,0,0,4,0,0,4,Arid,X,x,,,x
1331,1996,R087/T15,D.Nicolle,"Mount Isa, Qld",Alive,Eucalyptus leucophylla,,,,Eucalyptus leucophylla,Adnataria,Combination,0.1625,24.54166603,473,0,,,0,,,Arid,,x,,,x
1331,1996,R087/T16,D.Nicolle,"Mount Isa, Qld",Alive,Eucalyptus leucophylla,,,,Eucalyptus leucophylla,Adnataria,Combination,0.1625,24.54166603,473,0,,,0,,,Arid,,x,,,x
1331,1996,R087/T17,D.Nicolle,"Mount Isa, Qld",Alive,Eucalyptus leucophylla,,,,Eucalyptus leucophylla,Adnataria,Combination,0.1625,24.54166603,473,0,,,0,,,Arid,,x,,,x
1364,1996,R087/T22,D.Nicolle,"Happy Valley, SA",Alive,Eucalyptus sp. Adelaide,CCA1508,OK,,Eucalyptus microcarpa (Adelaide variant),Adnataria,Combination,0.3411,15.80416679,610,0.333333333,0.516397779,6,0.4,0.547722558,6,Semiarid,X,x,,,x
1364,1996,R087/T23,D.Nicolle,"Happy Valley, SA",Alive,Eucalyptus sp. Adelaide,CCA1509,OK,,Eucalyptus microcarpa (Adelaide variant),Adnataria,Combination,0.3411,15.80416679,610,0.333333333,0.516397779,6,0.4,0.547722558,6,Semiarid,X,x,,,x
1364,1996,R087/T24,D.Nicolle,"Happy Valley, SA",Alive,Eucalyptus sp. Adelaide,CCA1510,OK,Small,Eucalyptus microcarpa (Adelaide variant),Adnataria,Combination,0.3411,15.80416679,610,0.333333333,0.516397779,6,0.4,0.547722558,6,Semiarid,X,x,,,x
1364,1996,R087/T25,D.Nicolle,"Happy Valley, SA",Alive,Eucalyptus sp. Adelaide,CCA1511,OK,,Eucalyptus microcarpa (Adelaide variant),Adnataria,Combination,0.3411,15.80416679,610,0.333333333,0.516397779,6,0.4,0.547722558,6,Semiarid,X,x,,,x
1364,1996,R087/T26,D.Nicolle,"Happy Valley, SA",Alive,Eucalyptus sp. Adelaide,CCA1512,OK,,Eucalyptus microcarpa (Adelaide variant),Adnataria,Combination,0.3411,15.80416679,610,0.333333333,0.516397779,6,0.4,0.547722558,6,Semiarid,X,x,,,x
1364,1996,R087/T27,D.Nicolle,"Happy Valley, SA",Alive,Eucalyptus sp. Adelaide,CCA1513,OK,,Eucalyptus microcarpa (Adelaide variant),Adnataria,Combination,0.3411,15.80416679,610,0.333333333,0.516397779,6,0.4,0.547722558,6,Semiarid,X,x,,,x
1284,1996,R087/T28,D.Nicolle,"Barcaldine, Qld",Alive,Eucalyptus ammophila,,,,Eucalyptus ammophila,Exsertaria,Combination,0.2063,22.67083359,519,0.333333333,,,0,,,Semiarid,,x,,,x
1773,1997,R144/T15,D.Nicolle,"Swanpool, Vic",Alive,Eucalyptus alligatrix subsp. limaensis,CCA3101,OK,,Eucalyptus alligatrix subsp. alligatrix (subsp. limaensis),Maidenaria,Combination,0.5371,14.46249962,853,1.333333333,0.577350269,4,1.333333333,0.577350269,4,DrySubhumid,X,,,,
1773,1997,R144/T13,D.Nicolle,"Swanpool, Vic",Alive,Eucalyptus alligatrix subsp. limaensis,CCA3100,OK,,Eucalyptus alligatrix subsp. alligatrix (subsp. limaensis),Maidenaria,Combination,0.5371,14.46249962,853,1.333333333,0.577350269,4,1.333333333,0.577350269,4,DrySubhumid,X,,,,
1773,1997,R144/T12,D.Nicolle,"Swanpool, Vic",Alive,Eucalyptus alligatrix subsp. limaensis,CCA3099,OK,,Eucalyptus alligatrix subsp. alligatrix (subsp. limaensis),Maidenaria,Combination,0.5371,14.46249962,853,1.333333333,0.577350269,4,1.333333333,0.577350269,4,DrySubhumid,X,,,,
1284,1996,R087/T30,D.Nicolle,"Barcaldine, Qld",Alive,Eucalyptus ammophila,,,,Eucalyptus ammophila,Exsertaria,Combination,0.2063,22.67083359,519,0.333333333,,,0,,,Semiarid,,x,,,x
1284,1996,R087/T31,D.Nicolle,"Barcaldine, Qld",Alive,Eucalyptus ammophila,,,,Eucalyptus ammophila,Exsertaria,Combination,0.2063,22.67083359,519,0.333333333,,,0,,,Semiarid,,x,,,x
1338,1996,R087/T32,D.Nicolle,"Newcastle Creek, NT",Alive,Eucalyptus microtheca,,,,Eucalyptus microtheca,Adnataria,Combination,0.2132,26.69583321,599,0,,,0,,,Semiarid,,x,,,x
1338,1996,R087/T33,D.Nicolle,"Newcastle Creek, NT",Alive,Eucalyptus microtheca,,,,Eucalyptus microtheca,Adnataria,Combination,0.2132,26.69583321,599,0,,,0,,,Semiarid,,x,,,x
1986,1998,R153/T23,D.Nicolle,"Kellevie, Tas",Alive,Eucalyptus globulus,CCA3217,OK,,Eucalyptus globulus,Maidenaria,Combination,0.707,10.91250038,795,2,1.414213562,4,1,0,4,DrySubhumid,X,,,,
1986,1998,R153/T21,D.Nicolle,"Kellevie, Tas",Alive,Eucalyptus globulus,CCA3216,OK,,Eucalyptus globulus,Maidenaria,Combination,0.707,10.91250038,795,2,1.414213562,4,1,0,4,DrySubhumid,X,,,,
1590,1996,R088/T05,D.Nicolle,"Bordertown, SA",Alive,Eucalyptus wimmerensis,CCA1523,OK,Tall,Eucalyptus wimmerensis,Adnataria,Lignotuber,0.264,15.22500038,455,0.25,0.5,4,1,0,4,Semiarid,X,x,,,x
1590,1996,R088/T06,D.Nicolle,"Bordertown, SA",Alive,Eucalyptus wimmerensis,CCA1524,OK,,Eucalyptus wimmerensis,Adnataria,Lignotuber,0.264,15.22500038,455,0.25,0.5,4,1,0,4,Semiarid,X,x,,,x
1590,1996,R088/T07,D.Nicolle,"Bordertown, SA",Alive,Eucalyptus wimmerensis,CCA1525,OK,,Eucalyptus wimmerensis,Adnataria,Lignotuber,0.264,15.22500038,455,0.25,0.5,4,1,0,4,Semiarid,X,x,,,x
1590,1996,R088/T08,D.Nicolle,"Bordertown, SA",Alive,Eucalyptus wimmerensis,CCA1526,OK,,Eucalyptus wimmerensis,Adnataria,Lignotuber,0.264,15.22500038,455,0.25,0.5,4,1,0,4,Semiarid,X,x,,,x
1220,1996,R088/T35,D.Nicolle,"West Wyalong, NSW",Alive,Eucalyptus microcarpa,CCA1543,OK,,Eucalyptus microcarpa,Adnataria,Combination,0.2565,16.72083282,496,0.5,0.577350269,4,0.5,0.577350269,4,Semiarid,X,x,x,,x
1220,1996,R088/T36,D.Nicolle,"West Wyalong, NSW",Alive,Eucalyptus microcarpa,CCA1544,OK,,Eucalyptus microcarpa,Adnataria,Combination,0.2565,16.72083282,496,0.5,0.577350269,4,0.5,0.577350269,4,Semiarid,X,x,,,x
1220,1996,R088/T37,D.Nicolle,"West Wyalong, NSW",Alive,Eucalyptus microcarpa,CCA1545,OK,,Eucalyptus microcarpa,Adnataria,Combination,0.2565,16.72083282,496,0.5,0.577350269,4,0.5,0.577350269,4,Semiarid,X,x,,,x
1220,1996,R088/T38,D.Nicolle,"West Wyalong, NSW",Alive,Eucalyptus microcarpa,CCA1546,OK,,Eucalyptus microcarpa,Adnataria,Combination,0.2565,16.72083282,496,0.5,0.577350269,4,0.5,0.577350269,4,Semiarid,X,x,,,x
1339,1996,R089/T05,D.Nicolle,"Daly Waters, NT",Alive,Eucalyptus patellaris,,,,Eucalyptus patellaris,Adnataria,Combination,0.2728,26.55416679,715,0,,,0,,,Semiarid,,x,,,x
1339,1996,R089/T07,D.Nicolle,"Daly Waters, NT",Alive,Eucalyptus patellaris,,,,Eucalyptus patellaris,Adnataria,Combination,0.2728,26.55416679,715,0,,,0,,,Semiarid,,x,,,x
1276,1996,R089/T15,D.Nicolle,"Springsure, Qld",Alive,Eucalyptus sicilifolia,CCA1556,OK,,Eucalyptus sicilifolia,Adnataria,Combination,0.3023,20.87916565,641,0,0,4,0,0,4,Semiarid,X,x,,,x
1276,1996,R089/T16,D.Nicolle,"Springsure, Qld",Alive,Eucalyptus sicilifolia,CCA1557,OK,,Eucalyptus sicilifolia,Adnataria,Combination,0.3023,20.87916565,641,0,0,4,0,0,4,Semiarid,X,x,,,x
1276,1996,R089/T17,D.Nicolle,"Springsure, Qld",Alive,Eucalyptus sicilifolia,CCA1558,OK,,Eucalyptus sicilifolia,Adnataria,Combination,0.3023,20.87916565,641,0,0,4,0,0,4,Semiarid,X,x,,,x
1276,1996,R089/T18,D.Nicolle,"Springsure, Qld",Alive,Eucalyptus sicilifolia,CCA1559,OK,,Eucalyptus sicilifolia,Adnataria,Combination,0.3023,20.87916565,641,0,0,4,0,0,4,Semiarid,X,x,,,x
1279,1996,R089/T19,D.Nicolle,"Springsure, Qld",Alive,Eucalyptus tholiformis,CCA1560,OK,,Eucalyptus tholiformis,Adnataria,Combination,0.2771,20.98333359,600,0,0,4,0,0,4,Semiarid,X,x,,,x
1279,1996,R089/T20,D.Nicolle,"Springsure, Qld",Alive,Eucalyptus tholiformis,CCA1561,OK,,Eucalyptus tholiformis,Adnataria,Combination,0.2771,20.98333359,600,0,0,4,0,0,4,Semiarid,X,x,,,x
1279,1996,R089/T21,D.Nicolle,"Springsure, Qld",Alive,Eucalyptus tholiformis,CCA1562,OK,,Eucalyptus tholiformis,Adnataria,Combination,0.2771,20.98333359,600,0,0,4,0,0,4,Semiarid,X,x,,,x
1279,1996,R089/T22,D.Nicolle,"Springsure, Qld",Alive,Eucalyptus tholiformis,CCA1563,OK,,Eucalyptus tholiformis,Adnataria,Combination,0.2771,20.98333359,600,0,0,4,0,0,4,Semiarid,X,x,,,x
1267,1996,R089/T26,D.Nicolle,"Isla Gorge 2, Qld",Alive,Eucalyptus suffulgens,CCA1565,OK,,Eucalyptus suffulgens,Adnataria,Combination,0.3344,20.01666641,665,0.666666667,1.154700538,4,1,0,4,Semiarid,X,x,,,x
1267,1996,R089/T27,D.Nicolle,"Isla Gorge 2, Qld",Alive,Eucalyptus suffulgens,CCA1566,OK,,Eucalyptus suffulgens,Adnataria,Combination,0.3344,20.01666641,665,0.666666667,1.154700538,4,1,0,4,Semiarid,X,x,,,x
1267,1996,R089/T29,D.Nicolle,"Isla Gorge 2, Qld",Alive,Eucalyptus suffulgens,CCA1567,OK,,Eucalyptus suffulgens,Adnataria,Combination,0.3344,20.01666641,665,0.666666667,1.154700538,4,1,0,4,Semiarid,X,x,,,x
1281,1996,R090/T01,D.Nicolle,"Jericho, Qld",Alive,Eucalyptus thozetiana,CCA1574,OK,,Eucalyptus thozetiana,Adnataria,Combination,0.2221,21.74166679,522,0,0,4,0,0,4,Semiarid,X,x,,,x
1281,1996,R090/T02,D.Nicolle,"Jericho, Qld",Alive,Eucalyptus thozetiana,CCA1575,OK,,Eucalyptus thozetiana,Adnataria,Combination,0.2221,21.74166679,522,0,0,4,0,0,4,Semiarid,X,x,,,x
1281,1996,R090/T04,D.Nicolle,"Jericho, Qld",Alive,Eucalyptus thozetiana,CCA1576,OK,,Eucalyptus thozetiana,Adnataria,Combination,0.2221,21.74166679,522,0,0,4,0,0,4,Semiarid,X,x,,,x
2115,1998,R161/T09,D.Nicolle,"Carnarvon Range, Qld",Alive,Eucalyptus mediocris,CCA3282,OK,"Small, resprouting",Eucalyptus mediocris,Eucalyptus,Combination,0.3058,18.39583397,612,0.5,0.707106781,3,0.5,0.707106781,3,Semiarid,,,,,
2115,1998,R161/T10,D.Nicolle,"Carnarvon Range, Qld",Alive,Eucalyptus mediocris,CCA3283,OK,,Eucalyptus mediocris,Eucalyptus,Combination,0.3058,18.39583397,612,0.5,0.707106781,3,0.5,0.707106781,3,Semiarid,,,,,
2118,1998,R150/T21,D.Nicolle,"Carnarvon Range, Qld",Alive,Eucalyptus erosa,CCA3165,OK,,Eucalyptus erosa,Eucalyptus,Combination,0.3585,16.25833321,657,1,0.816496581,4,1,0.816496581,4,Semiarid,,,,,
2118,1998,R150/T20,D.Nicolle,"Carnarvon Range, Qld",Alive,Eucalyptus erosa,CCA3164,OK,,Eucalyptus erosa,Eucalyptus,Combination,0.3585,16.25833321,657,1,0.816496581,4,1,0.816496581,4,Semiarid,,,,,
2118,1998,R150/T22,D.Nicolle,"Carnarvon Range, Qld",Alive,Eucalyptus erosa,CCA3166,OK,,Eucalyptus erosa,Eucalyptus,Combination,0.3585,16.25833321,657,1,0.816496581,4,1,0.816496581,4,Semiarid,,,,,
2118,1998,R150/T23,D.Nicolle,"Carnarvon Range, Qld",Alive,Eucalyptus erosa,CCA3167,OK,,Eucalyptus erosa,Eucalyptus,Combination,0.3585,16.25833321,657,1,0.816496581,4,1,0.816496581,4,Semiarid,,,,,
1272,1996,R090/T09,D.Nicolle,"Carnarvon Range, Qld",Alive,Eucalyptus tereticornis subsp. rotunda,,,,Eucalyptus tereticornis subsp. rotunda,Exsertaria,Combination,0.3692,15.97916698,668,1.25,,,0,,,Semiarid,,x,,,x
1272,1996,R090/T10,D.Nicolle,"Carnarvon Range, Qld",Alive,Eucalyptus tereticornis subsp. rotunda,,,,Eucalyptus tereticornis subsp. rotunda,Exsertaria,Combination,0.3692,15.97916698,668,1.25,,,0,,,Semiarid,,x,,,x
1272,1996,R090/T12,D.Nicolle,"Carnarvon Range, Qld",Alive,Eucalyptus tereticornis subsp. rotunda,,,,Eucalyptus tereticornis subsp. rotunda,Exsertaria,Combination,0.3692,15.97916698,668,1.25,,,0,,,Semiarid,,x,,,x
1293,1996,R090/T17,D.Nicolle,"Pentland, Qld",Alive,Eucalyptus brownii,CCA1587,OK,Related to E. populena,Eucalyptus brownii,Adnataria,Combination,0.2708,22.70416641,631,0.5,0.707106781,3,0,0,3,Semiarid,X,x,,,x
1293,1996,R090/T19,D.Nicolle,"Pentland, Qld",Alive,Eucalyptus brownii,CCA1588,OK,,Eucalyptus brownii,Adnataria,Combination,0.2708,22.70416641,631,0.5,0.707106781,3,0,0,3,Semiarid,X,x,,,x
1264,1996,R090/T20,D.Nicolle,"Cracow, Qld",Alive,Eucalyptus corynodes,CCA1589,Dead,,Eucalyptus corynodes,Adnataria,Combination,0.3321,19.8125,654,0.5,0.707106781,3,0,0,3,Semiarid,X,x,,,x
1264,1996,R090/T21,D.Nicolle,"Cracow, Qld",Alive,Eucalyptus corynodes,CCA1590,OK,,Eucalyptus corynodes,Adnataria,Combination,0.3321,19.8125,654,0.5,0.707106781,3,0,0,3,Semiarid,X,x,,,x
2306,1999,R177/T19,,,,Eucalyptus salmonophloia,CCA3562,OK,,Eucalyptus salmonophloia,Bisectae,Stem,0.0917,18.42499924,211,0,0,4,0,0,4,Arid,,,,,
2306,1999,R177/T16,,,,Eucalyptus salmonophloia,CCA3559,OK,,Eucalyptus salmonophloia,Bisectae,Stem,0.0917,18.42499924,211,0,0,4,0,0,4,Arid,,,,,
2306,1999,R177/T17,,,,Eucalyptus salmonophloia,CCA3560,OK,,Eucalyptus salmonophloia,Bisectae,Stem,0.0917,18.42499924,211,0,0,4,0,0,4,Arid,,,,,
2306,1999,R177/T18,,,,Eucalyptus salmonophloia,CCA3561,OK,,Eucalyptus salmonophloia,Bisectae,Stem,0.0917,18.42499924,211,0,0,4,0,0,4,Arid,,,,,
1264,1996,R090/T22,D.Nicolle,"Cracow, Qld",Alive,Eucalyptus corynodes,CCA1591,OK,,Eucalyptus corynodes,Adnataria,Combination,0.3321,19.8125,654,0.5,0.707106781,3,0,0,3,Semiarid,X,x,,,x
1289,1996,R090/T24,D.Nicolle,"White Mountains, Qld",Alive,Eucalyptus exilipes,,,,Eucalyptus exilipes,Adnataria,Combination,0.2524,22.18333244,581,0,,,0.333333333,,,Semiarid,,x,,,x
1289,1996,R090/T25,D.Nicolle,"White Mountains, Qld",Alive,Eucalyptus exilipes,,,,Eucalyptus exilipes,Adnataria,Combination,0.2524,22.18333244,581,0,,,0.333333333,,,Semiarid,,x,,,x
1254,1996,R090/T26,D.Nicolle,"Durikai State Forest, Qld",Alive,Eucalyptus infera,CCA1594,OK,,Eucalyptus infera,Exsertaria,Lignotuber,0.4278,15.86666679,732,0,0,4,0,0,4,Semiarid,X,x,,,x
1254,1996,R090/T27,D.Nicolle,"Durikai State Forest, Qld",Alive,Eucalyptus infera,CCA1595,OK,,Eucalyptus infera,Exsertaria,Lignotuber,0.4278,15.86666679,732,0,0,4,0,0,4,Semiarid,X,x,,,x
1254,1996,R090/T28,D.Nicolle,"Durikai State Forest, Qld",Alive,Eucalyptus infera,CCA1596,OK,,Eucalyptus infera,Exsertaria,Lignotuber,0.4278,15.86666679,732,0,0,4,0,0,4,Semiarid,X,x,,,x
1254,1996,R090/T29,D.Nicolle,"Durikai State Forest, Qld",Alive,Eucalyptus infera,CCA1597,OK,,Eucalyptus infera,Exsertaria,Lignotuber,0.4278,15.86666679,732,0,0,4,0,0,4,Semiarid,X,x,,,x
1260,1996,R090/T30,D.Nicolle,"Eidsvold, Qld",Alive,Eucalyptus decorticans,,,,Eucalyptus decorticans,Adnataria,Combination,0.3433,20.40833282,667,1,,,1,,,Semiarid,,x,,,x
1260,1996,R090/T31,D.Nicolle,"Eidsvold, Qld",Alive,Eucalyptus decorticans,,,,Eucalyptus decorticans,Adnataria,Combination,0.3433,20.40833282,667,1,,,1,,,Semiarid,,x,,,x
1260,1996,R090/T33,D.Nicolle,"Eidsvold, Qld",Alive,Eucalyptus decorticans,,,,Eucalyptus decorticans,Adnataria,Combination,0.3433,20.40833282,667,1,,,1,,,Semiarid,,x,,,x
1291,1996,R091/T02,D.Nicolle,"White Mountains, Qld",Alive,Eucalyptus persistens,CCA1605,OK,,Eucalyptus persistens,Adnataria,Combination,0.2603,22.54166603,608,0.333333333,0.577350269,4,0,0,4,Semiarid,X,x,,,x
1291,1996,R091/T03,D.Nicolle,"White Mountains, Qld",Alive,Eucalyptus persistens,CCA1606,OK,,Eucalyptus persistens,Adnataria,Combination,0.2603,22.54166603,608,0.333333333,0.577350269,4,0,0,4,Semiarid,X,x,,,x
1291,1996,R091/T04,D.Nicolle,"White Mountains, Qld",Alive,Eucalyptus persistens,CCA1607,OK,,Eucalyptus persistens,Adnataria,Combination,0.2603,22.54166603,608,0.333333333,0.577350269,4,0,0,4,Semiarid,X,x,,,x
1308,1996,R091/T31,D.Nicolle,"Herberton, Qld",Alive,Eucalyptus atrata,CCA1619,OK,,Eucalyptus atrata,Adnataria,Combination,0.8186,20.27083397,1482,0.25,0.5,4,0.25,0.5,4,Humid,X,x,,,x
1308,1996,R091/T32,D.Nicolle,"Herberton, Qld",Alive,Eucalyptus atrata,CCA1620,OK,,Eucalyptus atrata,Adnataria,Combination,0.8186,20.27083397,1482,0.25,0.5,4,0.25,0.5,4,Humid,X,x,,,x
1308,1996,R091/T33,D.Nicolle,"Herberton, Qld",Alive,Eucalyptus atrata,CCA1621,OK,,Eucalyptus atrata,Adnataria,Combination,0.8186,20.27083397,1482,0.25,0.5,4,0.25,0.5,4,Humid,X,x,,,x
1308,1996,R091/T34,D.Nicolle,"Herberton, Qld",Alive,Eucalyptus atrata,CCA1622,OK,,Eucalyptus atrata,Adnataria,Combination,0.8186,20.27083397,1482,0.25,0.5,4,0.25,0.5,4,Humid,X,x,,,x
1255,1996,R092/T19,D.Nicolle,"Warwick, Qld",Alive,Eucalyptus chloroclada,CCA1633,OK,Small,Eucalyptus chloroclada,Exsertaria,Combination,0.411,17.29999924,735,0.75,1.5,4,0,0,4,Semiarid,,x,,,x
1255,1996,R092/T20,D.Nicolle,"Warwick, Qld",Alive,Eucalyptus chloroclada,CCA1634,OK,,Eucalyptus chloroclada,Exsertaria,Combination,0.411,17.29999924,735,0.75,1.5,4,0,0,4,Semiarid,,x,,,x
1255,1996,R092/T21,D.Nicolle,"Warwick, Qld",Alive,Eucalyptus chloroclada,CCA1635,OK,,Eucalyptus chloroclada,Exsertaria,Combination,0.411,17.29999924,735,0.75,1.5,4,0,0,4,Semiarid,,x,,,x
1323,1996,R093/T03,D.Nicolle,"Ravenshoe, Qld",Alive,Eucalyptus lockyeri,,,,Eucalyptus lockyeri,Exsertaria,Combination,0.8499,19.61249924,1501,1.5,,,1,,,Humid,,x,,,x
1323,1996,R093/T04,D.Nicolle,"Ravenshoe, Qld",Alive,Eucalyptus lockyeri,,,,Eucalyptus lockyeri,Exsertaria,Combination,0.8499,19.61249924,1501,1.5,,,1,,,Humid,,x,,,x
