UniqueID,Yearplanted,RowTree,Current.name,TaxonoriginalDN,Section,PackedForSequencing,Diam.1.Bark,Diam.2.Bark,Diam.1.peeled,Diam.2.peeled,Volume.wood,Leaf.dry.weight,Wood.dry.weight,Taxonsimplified_DN,Acceptedname_ALA,Note.Gbif,Taxonresolution_ALA,Collector,Provenance,Latitudedegrees,Latitudeminutes,Latitudeseconds,Longitudedegrees,Longitudeminutes,Longitudeseconds,Row,Tree,StatusFeb2016,Drought2019,Drought2019Scale,Drought2020,Drought2020Scale,Recovery2019.2020,Regrowth,RegrowthLocation,RegrowthAge,Regrowthdieback,Timesincedeath.June2019.,Drought2006,MaturityMar2020,Maturity.at.June.2019,Yearplanted,Drought2006Scale,latitude,longitude,Binomial.Dean.Nicolle,Stateoccurrence,Regeneration.Strategy,CCA,ai_et0,et0_yr,AICorrected,MAT,TWQ,TCQ,MAP,PWM,PDM,PS,PWarmQ,PDQ,PWetQ,PCQ,MDR,ISOT,TS,MaxTWM,MinTCM,TAR,MTWQ,MeanTDQ,et0_yr_corrected,PrecDeficit,ConsevationStatusNSW
751,1994,R048/T25,Eucalyptus dwyeri,Eucalyptus dwyeri,Exsertaria,x,10.37,13.06,8.28,11.08,3.74,2.3607,2.28,Eucalyptus dwyeri,Eucalyptus dwyeri,,Species,D.Nicolle,"Wollar, NSW",32,18,7,150,2,50,48,25,Alive,None evident,0,None evident,0,?,,,,,,Moderate,Flowered,Flowered,1994,2,-32.30194444,150.0472222,Eucalyptus dwyeri,NSW,Uncertain,Y,3934,1682,0.3934,16.08333,22.36667,9.516666,662,95,36,27.89203,222,125,222,126,11.38333,45.17196,518.2371,28.8,3.6,25.2,22.36667,12.96667,0.1682,661.8318,
751,1994,R048/T28,Eucalyptus dwyeri,Eucalyptus dwyeri,Exsertaria,x,10.3,9.57,8.57,7.39,2.56,3.3062,1.82,Eucalyptus dwyeri,Eucalyptus dwyeri,,Species,D.Nicolle,"Wollar, NSW",32,18,7,150,2,50,48,26,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1994,0,-32.30194444,150.0472222,Eucalyptus dwyeri,NSW,Uncertain,Y,3934,1682,0.3934,16.08333,22.36667,9.516666,662,95,36,27.89203,222,125,222,126,11.38333,45.17196,518.2371,28.8,3.6,25.2,22.36667,12.96667,0.1682,661.8318,
751,1994,R048/T27,Eucalyptus dwyeri,Eucalyptus dwyeri,Exsertaria,x,13.6,11.97,10.07,11.1,4.44,2.9881,3.03,Eucalyptus dwyeri,Eucalyptus dwyeri,,Species,D.Nicolle,"Wollar, NSW",32,18,7,150,2,50,48,27,Alive,None evident,0,None evident,0,?,,,,,,Moderate,Flowered,Flowered,1994,2,-32.30194444,150.0472222,Eucalyptus dwyeri,NSW,Uncertain,Y,3934,1682,0.3934,16.08333,22.36667,9.516666,662,95,36,27.89203,222,125,222,126,11.38333,45.17196,518.2371,28.8,3.6,25.2,22.36667,12.96667,0.1682,661.8318,
690,1994,R049/T01,Eucalyptus viridis,Eucalyptus viridis,Adnataria,x,11.64,11.04,8.99,9.01,2.95,2.1263,2.2,Eucalyptus viridis,Eucalyptus viridis,,Species,D.Nicolle,"Hermidale, NSW",31,33,37,146,30,33,49,1,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1994,0,-31.56027778,146.5091667,Eucalyptus viridis,"NSW,Vic,Qld",Lignotuber,Y,1985,2090,0.1985,18.2875,25.71667,10.61667,415,59,22,28.41955,141,82,141,82,12.575,43.6632,610.4846,33.1,4.3,28.8,25.71667,10.61667,0.209,414.791,
690,1994,R049/T02,Eucalyptus viridis,Eucalyptus viridis,Adnataria,x,10.8,10.03,8.36,7.8,1.94,1.5654,1.43,Eucalyptus viridis,Eucalyptus viridis,,Species,D.Nicolle,"Hermidale, NSW",31,33,37,146,30,33,49,2,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1994,0,-31.56027778,146.5091667,Eucalyptus viridis,"NSW,Vic,Qld",Lignotuber,Y,1985,2090,0.1985,18.2875,25.71667,10.61667,415,59,22,28.41955,141,82,141,82,12.575,43.6632,610.4846,33.1,4.3,28.8,25.71667,10.61667,0.209,414.791,
690,1994,R049/T03,Eucalyptus viridis,Eucalyptus viridis,Adnataria,x,9.1,8.72,6.9,6.87,1.55,1.9321,1.1,Eucalyptus viridis,Eucalyptus viridis,,Species,D.Nicolle,"Hermidale, NSW",31,33,37,146,30,33,49,3,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1994,0,-31.56027778,146.5091667,Eucalyptus viridis,"NSW,Vic,Qld",Lignotuber,Y,1985,2090,0.1985,18.2875,25.71667,10.61667,415,59,22,28.41955,141,82,141,82,12.575,43.6632,610.4846,33.1,4.3,28.8,25.71667,10.61667,0.209,414.791,
681,1994,R049/T05,Eucalyptus woollsiana,Eucalyptus woollsiana (E. pilligaensis),Adnataria,x,10.57,9.87,8.56,7.29,2.48,1.8628,1.6,Eucalyptus woollsiana,Eucalyptus woollsiana,,Species,D.Nicolle,"Kogan, Qld",27,9,4,150,39,31,49,5,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,1994,0,-27.15111111,150.6586111,Eucalyptus woollsiana,"Qld,NSW",Combination,Y,3100,1973,0.31,19.1125,25,12.21667,612,90,23,41.97261,238,84,238,84,12.95833,48.35199,519.152,31.7,4.9,26.8,24.21667,12.21667,0.1973,611.8027,
681,1994,R049/T06,Eucalyptus woollsiana,Eucalyptus woollsiana (E. pilligaensis),Adnataria,x,10.26,10.57,8.07,8.21,2.41,2.2615,1.66,Eucalyptus woollsiana,Eucalyptus woollsiana,,Species,D.Nicolle,"Kogan, Qld",27,9,4,150,39,31,49,6,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,1994,0,-27.15111111,150.6586111,Eucalyptus woollsiana,"Qld,NSW",Combination,Y,3100,1973,0.31,19.1125,25,12.21667,612,90,23,41.97261,238,84,238,84,12.95833,48.35199,519.152,31.7,4.9,26.8,24.21667,12.21667,0.1973,611.8027,
681,1994,R049/T08,Eucalyptus woollsiana,Eucalyptus woollsiana (E. pilligaensis),Adnataria,x,10.71,9.93,8.33,7.58,2.69,3.786,2.01,Eucalyptus woollsiana,Eucalyptus woollsiana,,Species,D.Nicolle,"Kogan, Qld",27,9,4,150,39,31,49,8,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,1994,0,-27.15111111,150.6586111,Eucalyptus woollsiana,"Qld,NSW",Combination,Y,3100,1973,0.31,19.1125,25,12.21667,612,90,23,41.97261,238,84,238,84,12.95833,48.35199,519.152,31.7,4.9,26.8,24.21667,12.21667,0.1973,611.8027,
730,1994,R049/T15,Eucalyptus morrisii,Eucalyptus morrisii,Exsertaria,x,8.77,9.55,7.48,6.9,2.28,5.0454,1.67,Eucalyptus morrisii,Eucalyptus morrisii,,Species,D.Nicolle,"Mt Boppy, NSW",31,32,27,146,16,47,49,15,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1994,0,-31.54083333,146.2797222,Eucalyptus morrisii,NSW,Lignotuber,Y,1971,2069,0.1971,18.00833,25.36667,10.43333,408,56,23,26.01555,134,83,129,86,12.05,42.88256,604.866,32.5,4.4,28.1,23.95,14.3,0.2069,407.7931,
690,1994,R049/T17,Eucalyptus melanophloia subsp. melanophloia,Eucalyptus melanophloia subsp. melanophloia,Adnataria,x,10.01,10.73,7.71,7.22,1.87,3.2956,1.29,Eucalyptus melanophloia subsp. melanophloia,Eucalyptus melanophloia subsp. melanophloia,,Subspecies,D.Nicolle,"Wandoan, Qld",26,16,2,150,2,53,49,17,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1994,0,-26.26722222,150.0480556,Eucalyptus melanophloia subsp. melanophloia,"Qld,NSW",Combination,Y,3006,2082,0.3006,20.15833,26,13.25,626,92,27,44.66717,254,87,254,87,14.76667,51.6317,517.2867,33.3,4.7,28.6,26,13.25,0.2082,625.7918,
713,1994,R049/T20,Eucalyptus tereticornis subsp. tereticornis,Eucalyptus tereticornis subsp. tereticornis,Exsertaria,x,13.26,12.88,10.63,10.82,4.32,3.6252,2.31,Eucalyptus tereticornis subsp. tereticornis,Eucalyptus tereticornis subsp. tereticornis,,Subspecies,D.Nicolle,"Bororen, Qld",24,6,41,151,25,54,49,20,Alive,Moderate,2,Moderate,2,?,Moderate,Tertiary branches,3 - 6 months,None evident,,None evident,,,1994,0,-24.11138889,151.4316667,Eucalyptus tereticornis subsp. tereticornis,"Qld,NSW,PNG",Combination,Y,5833,1889,0.5833,21.95,25.95,17.05,1102,214,34,63.6283,531,108,507,108,10.21667,50.57756,362.4725,30.8,10.6,20.2,25.71667,17.05,0.1889,1101.811,
713,1994,R049/T21,Eucalyptus tereticornis subsp. tereticornis,Eucalyptus tereticornis subsp. tereticornis,Exsertaria,x,9.56,10.01,8.24,8.47,2.53,3.5207,1.37,Eucalyptus tereticornis subsp. tereticornis,Eucalyptus tereticornis subsp. tereticornis,,Subspecies,D.Nicolle,"Bororen, Qld",24,6,41,151,25,54,49,21,Alive,Moderate,2,Slight,1,?,Extensive,Secondary & tertiary branches,3 - 6 months,None evident,,None evident,,,1994,0,-24.11138889,151.4316667,Eucalyptus tereticornis subsp. tereticornis,"Qld,NSW,PNG",Combination,Y,5833,1889,0.5833,21.95,25.95,17.05,1102,214,34,63.6283,531,108,507,108,10.21667,50.57756,362.4725,30.8,10.6,20.2,25.71667,17.05,0.1889,1101.811,
713,1994,R049/T23,Eucalyptus tereticornis subsp. tereticornis,Eucalyptus tereticornis subsp. tereticornis,Exsertaria,x,11.13,11.34,9.48,9.39,3.23,3.4078,1.87,Eucalyptus tereticornis subsp. tereticornis,Eucalyptus tereticornis subsp. tereticornis,,Subspecies,D.Nicolle,"Bororen, Qld",24,6,41,151,25,54,49,23,Alive,Moderate,2,Moderate,2,?,Moderate,"Primary, secondary & tertiary branches",3 - 6 months,None evident,,None evident,,,1994,0,-24.11138889,151.4316667,Eucalyptus tereticornis subsp. tereticornis,"Qld,NSW,PNG",Combination,Y,5833,1889,0.5833,21.95,25.95,17.05,1102,214,34,63.6283,531,108,507,108,10.21667,50.57756,362.4725,30.8,10.6,20.2,25.71667,17.05,0.1889,1101.811,
712,1994,R049/T24,Eucalyptus moluccana,Eucalyptus moluccana,Adnataria,x,10.49,10.17,8.66,8.6,2.56,3.2073,1.78,Eucalyptus moluccana,Eucalyptus moluccana,,Species,D.Nicolle,"Gladstone, Qld",23,48,4,150,57,12,49,24,Alive,Slight,1,None evident,0,?,None evident,,,,,None evident,Flowered,Flowered,1994,0,-23.80111111,150.9533333,Eucalyptus moluccana,"Qld,NSW",Combination,Y,4318,2019,0.4318,22.05833,26.21667,16.86667,872,168,30,60.026,406,96,406,96,11.4,52.53456,380.1544,31.5,9.8,21.7,26.21667,16.86667,0.2019,871.7981,
712,1994,R049/T25,Eucalyptus moluccana,Eucalyptus moluccana,Adnataria,x,14.98,13.83,10.85,11.48,4.51,6.2698,3.16,Eucalyptus moluccana,Eucalyptus moluccana,,Species,D.Nicolle,"Gladstone, Qld",23,48,4,150,57,12,49,25,Alive,Slight,1,None evident,0,?,None evident,,,,,None evident,Flowered,Flowered,1994,0,-23.80111111,150.9533333,Eucalyptus moluccana,"Qld,NSW",Combination,Y,4318,2019,0.4318,22.05833,26.21667,16.86667,872,168,30,60.026,406,96,406,96,11.4,52.53456,380.1544,31.5,9.8,21.7,26.21667,16.86667,0.2019,871.7981,
712,1994,R049/T26,Eucalyptus moluccana,Eucalyptus moluccana,Adnataria,x,11.33,10.94,7.97,8.53,2.62,5.019,1.89,Eucalyptus moluccana,Eucalyptus moluccana,,Species,D.Nicolle,"Gladstone, Qld",23,48,4,150,57,12,49,26,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1994,0,-23.80111111,150.9533333,Eucalyptus moluccana,"Qld,NSW",Combination,Y,4318,2019,0.4318,22.05833,26.21667,16.86667,872,168,30,60.026,406,96,406,96,11.4,52.53456,380.1544,31.5,9.8,21.7,26.21667,16.86667,0.2019,871.7981,
722,1994,R050/T01,Eucalyptus blakelyi,Eucalyptus blakelyi,Exsertaria,x,8.16,7.77,6.36,6.65,1.68,4.0107,0.88,Eucalyptus blakelyi,Eucalyptus blakelyi,,Species,D.Nicolle,"Inverell, NSW",29,44,45,151,33,38,50,1,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1994,0,-29.74583333,151.5605556,Eucalyptus blakelyi,"NSW,Vic,Qld",Combination,Y,5571,1590,0.5571,14.19583,19.91667,7.75,886,122,46,34.56039,329,153,328,153,12.69167,49.38391,493.0953,26.7,1,25.7,18.81667,11.61667,0.159,885.841,
722,1994,R050/T03,Eucalyptus blakelyi,Eucalyptus blakelyi,Exsertaria,x,11.65,11.18,9.7,9.98,3.5,3.081,1.81,Eucalyptus blakelyi,Eucalyptus blakelyi,,Species,D.Nicolle,"Inverell, NSW",29,44,45,151,33,38,50,3,Alive,None evident,0,Slight,1,?,None evident,,,,,Severe,Flowered,Flowered,1994,3,-29.74583333,151.5605556,Eucalyptus blakelyi,"NSW,Vic,Qld",Combination,Y,5571,1590,0.5571,14.19583,19.91667,7.75,886,122,46,34.56039,329,153,328,153,12.69167,49.38391,493.0953,26.7,1,25.7,18.81667,11.61667,0.159,885.841,
722,1994,R050/T04,Eucalyptus blakelyi,Eucalyptus blakelyi,Exsertaria,x,12.13,12.36,10.39,10.73,4.27,3.2393,2.3,Eucalyptus blakelyi,Eucalyptus blakelyi,,Species,D.Nicolle,"Inverell, NSW",29,44,45,151,33,38,50,4,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1994,0,-29.74583333,151.5605556,Eucalyptus blakelyi,"NSW,Vic,Qld",Combination,Y,5571,1590,0.5571,14.19583,19.91667,7.75,886,122,46,34.56039,329,153,328,153,12.69167,49.38391,493.0953,26.7,1,25.7,18.81667,11.61667,0.159,885.841,
723,1994,R050/T06,Eucalyptus dealbata,Eucalyptus dealbata,Exsertaria,x,11.2,11.43,9.73,9.17,3.3,3.3783,1.88,Eucalyptus dealbata,Eucalyptus dealbata,,Species,D.Nicolle,"Inverell, NSW",29,54,13,150,29,14,50,6,Alive,Slight,1,Slight,1,?,Moderate,Secondary & tertiary branches,3 - 6 months,None evident,,None evident,,,1994,0,-29.90361111,150.4872222,Eucalyptus dealbata,"NSW,Qld",Uncertain,Y,4153,1841,0.4153,16.67083,23.08333,9.7,765,105,41,28.27198,268,145,268,156,12.95833,47.81673,540.3007,30.2,3.1,27.1,23.08333,13.6,0.1841,764.8159,
724,1994,R050/T09,Eucalyptus dealbata,Eucalyptus dealbata,Exsertaria,x,10.83,11.25,9.67,8.52,3.16,2.0446,1.69,Eucalyptus dealbata,Eucalyptus dealbata,,Species,D.Nicolle,"Nandewar Range, NSW",30,8,23,150,4,4,50,9,Alive,Moderate,2,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1994,0,-30.13972222,150.0677778,Eucalyptus dealbata,"NSW,Qld",Uncertain,Y,4164,1808,0.4164,16.0375,22.5,9.133333,753,109,43,27.24445,255,155,255,164,12.55833,46.85945,540.7491,29.5,2.7,26.8,22.5,16.71667,0.1808,752.8192,
724,1994,R050/T11,Eucalyptus dealbata,Eucalyptus dealbata,Exsertaria,x,9.78,10.92,7.86,9.06,2.8,2.7219,1.63,Eucalyptus dealbata,Eucalyptus dealbata,,Species,D.Nicolle,"Nandewar Range, NSW",30,8,23,150,4,4,50,11,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1994,0,-30.13972222,150.0677778,Eucalyptus dealbata,"NSW,Qld",Uncertain,Y,4164,1808,0.4164,16.0375,22.5,9.133333,753,109,43,27.24445,255,155,255,164,12.55833,46.85945,540.7491,29.5,2.7,26.8,22.5,16.71667,0.1808,752.8192,
666,1994,R050/T13,Eucalyptus crebra,Eucalyptus fibrosa,Adnataria,x,9.38,9.32,7.46,7.72,2.31,3.2682,1.45,Eucalyptus fibrosa,Eucalyptus fibrosa,,Species,D.Nicolle,"Baryulgil, NSW",29,18,8,152,38,41,50,13,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1994,0,-29.30222222,152.6447222,Eucalyptus fibrosa,"Qld,NSW",Combination,Y,6368,1703,0.6368,18.67083,23.26667,13.28333,1085,168,28,53.90421,468,105,468,117,11.20833,50.71644,403.2902,28.8,6.7,22.1,23.26667,14.23333,0.1703,1084.83,
666,1994,R050/T15,Eucalyptus crebra,Eucalyptus fibrosa,Adnataria,x,8.98,8.66,7.26,6.82,2.2,3.6776,1.42,Eucalyptus fibrosa,Eucalyptus fibrosa,,Species,D.Nicolle,"Baryulgil, NSW",29,18,8,152,38,41,50,15,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1994,0,-29.30222222,152.6447222,Eucalyptus fibrosa,"Qld,NSW",Combination,Y,6368,1703,0.6368,18.67083,23.26667,13.28333,1085,168,28,53.90421,468,105,468,117,11.20833,50.71644,403.2902,28.8,6.7,22.1,23.26667,14.23333,0.1703,1084.83,
666,1994,R050/T16,Eucalyptus crebra,Eucalyptus fibrosa,Adnataria,x,10.98,10.95,8.89,9.13,2.88,3.0713,1.83,Eucalyptus fibrosa,Eucalyptus fibrosa,,Species,D.Nicolle,"Baryulgil, NSW",29,18,8,152,38,41,50,16,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1994,0,-29.30222222,152.6447222,Eucalyptus fibrosa,"Qld,NSW",Combination,Y,6368,1703,0.6368,18.67083,23.26667,13.28333,1085,168,28,53.90421,468,105,468,117,11.20833,50.71644,403.2902,28.8,6.7,22.1,23.26667,14.23333,0.1703,1084.83,
720,1994,R050/T21,Eucalyptus kabiana,Eucalyptus kabiana,Exsertaria,x,10.31,10.51,8.13,8.18,2.8,2.0384,1.93,Eucalyptus kabiana,Eucalyptus kabiana,,Species,D.Nicolle,"Mt Beerwah, Qld",26,53,42,152,52,51,50,21,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1994,0,-26.895,152.8808333,Eucalyptus kabiana,Qld,Lignotuber,Y,8963,1682,0.8963,19.24167,23.55,14.1,1508,247,48,49.98552,635,173,588,195,10.35,50.24272,383.6478,28.6,8,20.6,23.38333,14.9,0.1682,1507.832,
720,1994,R050/T22,Eucalyptus kabiana,Eucalyptus kabiana,Exsertaria,x,10.43,10.36,7.82,7.59,2.22,1.6199,1.52,Eucalyptus kabiana,Eucalyptus kabiana,,Species,D.Nicolle,"Mt Beerwah, Qld",26,53,42,152,52,51,50,22,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1994,0,-26.895,152.8808333,Eucalyptus kabiana,Qld,Lignotuber,Y,8963,1682,0.8963,19.24167,23.55,14.1,1508,247,48,49.98552,635,173,588,195,10.35,50.24272,383.6478,28.6,8,20.6,23.38333,14.9,0.1682,1507.832,
720,1994,R050/T23,Eucalyptus kabiana,Eucalyptus kabiana,Exsertaria,x,8.63,9.13,7.39,6.84,1.89,1.9251,1.33,Eucalyptus kabiana,Eucalyptus kabiana,,Species,D.Nicolle,"Mt Beerwah, Qld",26,53,42,152,52,51,50,23,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1994,0,-26.895,152.8808333,Eucalyptus kabiana,Qld,Lignotuber,Y,8963,1682,0.8963,19.24167,23.55,14.1,1508,247,48,49.98552,635,173,588,195,10.35,50.24272,383.6478,28.6,8,20.6,23.38333,14.9,0.1682,1507.832,
680,1994,R051/T01,Eucalyptus elegans,Eucalyptus elegans,Adnataria,x,10.36,10.52,8.19,7.92,2.59,2.1761,1.76,Eucalyptus elegans,Eucalyptus elegans,,Species,D.Nicolle,"Kogan, Qld",27,7,0,150,41,36,51,1,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1994,0,-27.11666667,150.6933333,Eucalyptus elegans,"Qld,NSW",Combination,Y,3167,1944,0.3167,19.06667,24.93333,12.21667,616,89,24,41.21154,242,86,242,86,12.86667,48.37093,516.4183,31.6,5,26.6,24.93333,12.21667,0.1944,615.8056,
680,1994,R051/T03,Eucalyptus elegans,Eucalyptus elegans,Adnataria,x,9.61,10.22,7.41,7.58,2.33,1.0804,1.58,Eucalyptus elegans,Eucalyptus elegans,,Species,D.Nicolle,"Kogan, Qld",27,7,0,150,41,36,51,3,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,1994,0,-27.11666667,150.6933333,Eucalyptus elegans,"Qld,NSW",Combination,Y,3167,1944,0.3167,19.06667,24.93333,12.21667,616,89,24,41.21154,242,86,242,86,12.86667,48.37093,516.4183,31.6,5,26.6,24.93333,12.21667,0.1944,615.8056,
680,1994,R051/T04,Eucalyptus elegans,Eucalyptus elegans,Adnataria,x,10.56,9.45,7.3,7.17,1.9,1.178,1.24,Eucalyptus elegans,Eucalyptus elegans,,Species,D.Nicolle,"Kogan, Qld",27,7,0,150,41,36,51,4,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,1994,0,-27.11666667,150.6933333,Eucalyptus elegans,"Qld,NSW",Combination,Y,3167,1944,0.3167,19.06667,24.93333,12.21667,616,89,24,41.21154,242,86,242,86,12.86667,48.37093,516.4183,31.6,5,26.6,24.93333,12.21667,0.1944,615.8056,
686,1994,R051/T05,Eucalyptus argophloia,Eucalyptus argophloia,Adnataria,x,13.43,12.03,11.41,9.94,4.07,1.4805,2.47,Eucalyptus argophloia,Eucalyptus argophloia,,Species,D.Nicolle,"Burncluith, Qld",26,37,52,150,44,5,51,5,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1994,0,-26.63111111,150.7347222,Eucalyptus argophloia,Qld,Combination,Y,3121,2021,0.3121,19.59583,25.41667,12.68333,631,94,24,45.15936,258,84,258,84,14.275,50.80071,516.4101,32.5,4.4,28.1,25.41667,12.68333,0.2021,630.7979,
686,1994,R051/T08,Eucalyptus argophloia,Eucalyptus argophloia,Adnataria,x,10.46,10.51,9.48,9.23,3.45,1.5085,2.25,Eucalyptus argophloia,Eucalyptus argophloia,,Species,D.Nicolle,"Burncluith, Qld",26,37,52,150,44,5,51,6,Alive,None evident,0,None evident,0,?,,,,,,Slight,Flowered,Flowered,1994,1,-26.63111111,150.7347222,Eucalyptus argophloia,Qld,Combination,Y,3121,2021,0.3121,19.59583,25.41667,12.68333,631,94,24,45.15936,258,84,258,84,14.275,50.80071,516.4101,32.5,4.4,28.1,25.41667,12.68333,0.2021,630.7979,
686,1994,R051/T07,Eucalyptus argophloia,Eucalyptus argophloia,Adnataria,x,10.61,10.37,8.62,8.8,2.9,1.4609,1.87,Eucalyptus argophloia,Eucalyptus argophloia,,Species,D.Nicolle,"Burncluith, Qld",26,37,52,150,44,5,51,7,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1994,0,-26.63111111,150.7347222,Eucalyptus argophloia,Qld,Combination,Y,3121,2021,0.3121,19.59583,25.41667,12.68333,631,94,24,45.15936,258,84,258,84,14.275,50.80071,516.4101,32.5,4.4,28.1,25.41667,12.68333,0.2021,630.7979,
671,1994,R052/T01,Eucalyptus prava,Eucalyptus prava,Exsertaria,x,11.04,10.83,7.97,8.07,2.45,3.6802,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,1994,R052/T04,Eucalyptus prava,Eucalyptus prava,Exsertaria,x,9.72,9.75,8.4,8.19,3.02,1.6007,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,1994,R052/T06,Eucalyptus amplifolia subsp. sessiliflora,Eucalyptus amplifolia subsp. sessiliflora,Exsertaria,x,8.02,8.63,7.05,6.37,1.74,4.1927,0.97,Eucalyptus amplifolia subsp. sessiliflora,Eucalyptus amplifolia subsp. sessiliflora,,Subspecies,D.Nicolle,"Tenterfield, NSW",29,4,47,152,0,16,52,6,Alive,Slight,1,Slight,1,?,Scattered,Tertiary branches,3 - 6 months,None evident,,None evident,Flowered,Flowered,1994,0,-29.07972222,152.0044444,Eucalyptus amplifolia subsp. sessiliflora,"NSW,Qld",Combination,Y,5714,1543,0.5714,14.7,20.06667,8.616667,882,117,37,37.53374,335,134,335,134,12.36667,50.06748,463.0973,26.3,1.6,24.7,20.06667,8.616667,0.1543,881.8457,
668,1994,R052/T07,Eucalyptus amplifolia subsp. sessiliflora,Eucalyptus amplifolia subsp. sessiliflora,Exsertaria,x,13.37,12.47,12.04,10.11,4.2,4.412,2.14,Eucalyptus amplifolia subsp. sessiliflora,Eucalyptus amplifolia subsp. sessiliflora,,Subspecies,D.Nicolle,"Tenterfield, NSW",29,4,47,152,0,16,52,7,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1994,0,-29.07972222,152.0044444,Eucalyptus amplifolia subsp. sessiliflora,"NSW,Qld",Combination,Y,5714,1543,0.5714,14.7,20.06667,8.616667,882,117,37,37.53374,335,134,335,134,12.36667,50.06748,463.0973,26.3,1.6,24.7,20.06667,8.616667,0.1543,881.8457,
668,1994,R052/T08,Eucalyptus amplifolia subsp. sessiliflora,Eucalyptus amplifolia subsp. sessiliflora,Exsertaria,x,9.11,8.52,7.94,7.37,2.13,3.5233,1.33,Eucalyptus amplifolia subsp. sessiliflora,Eucalyptus amplifolia subsp. sessiliflora,,Subspecies,D.Nicolle,"Tenterfield, NSW",29,4,47,152,0,16,52,8,Alive,Slight,1,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1994,0,-29.07972222,152.0044444,Eucalyptus amplifolia subsp. sessiliflora,"NSW,Qld",Combination,Y,5714,1543,0.5714,14.7,20.06667,8.616667,882,117,37,37.53374,335,134,335,134,12.36667,50.06748,463.0973,26.3,1.6,24.7,20.06667,8.616667,0.1543,881.8457,
674,1994,R052/T09,Eucalyptus sideroxylon,Eucalyptus sideroxylon,Adnataria,x,9.1,9.66,7.43,6.87,2.11,1.5133,1.26,Eucalyptus sideroxylon,Eucalyptus sideroxylon,,Species,D.Nicolle,"Wallangarra, Qld",28,54,3,151,54,28,52,9,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,1994,0,-28.90083333,151.9077778,Eucalyptus sideroxylon,"NSW,Vic,Qld",Combination,Y,5225,1609,0.5225,15.20833,20.73333,8.95,841,110,37,36.45587,318,134,318,134,12.35,49.00793,476.1247,27.2,2,25.2,20.73333,8.95,0.1609,840.8391,
674,1994,R052/T10,Eucalyptus sideroxylon,Eucalyptus sideroxylon,Adnataria,x,7.42,7.44,6.48,5.85,1.51,2.9939,0.95,Eucalyptus sideroxylon,Eucalyptus sideroxylon,,Species,D.Nicolle,"Wallangarra, Qld",28,54,3,151,54,28,52,10,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,1994,0,-28.90083333,151.9077778,Eucalyptus sideroxylon,"NSW,Vic,Qld",Combination,Y,5225,1609,0.5225,15.20833,20.73333,8.95,841,110,37,36.45587,318,134,318,134,12.35,49.00793,476.1247,27.2,2,25.2,20.73333,8.95,0.1609,840.8391,
